SquareFootage,BackyardSpace,NumBedrooms,AgeOfHome,SchoolRating,RenovationQuality,Price
2189.13,845.53,4,0.57,9.35,4.56,728421.5303
2237.66,723.54,3,46.68,7.58,3.36,492336.0882
1173.33,528.74,2,22.25,5.7,3.85,202973.6518
990.47,742.61,3,20.94,8.7,6.91,300234.4103
1506.32,600.17,3,3.58,4.33,6.41,529170.2351
1744.56,437.49,2,28.55,6.2,4.75,395372.1412
1124.78,301.6,3,6.84,7.71,6.5,321898.8296
1545.13,163.93,4,24.35,8.9,10.0,629971.2026
1314.72,765.95,2,7.83,7.65,3.8,248774.6128
1109.44,335.38,3,77.26,6.83,6.44,274030.2632
1358.29,825.28,3,26.15,3.31,3.66,506924.7007
1075.91,27.67,4,47.1,7.35,7.23,413163.3197
789.29,21.86,1,125.7,5.45,5.54,250365.5653
1371.48,141.89,4,6.91,8.73,6.3,574797.8715
1187.73,162.59,3,44.67,7.09,4.15,289207.8725
1179.23,850.12,4,4.76,9.22,5.05,443216.9696
830.87,548.86,3,50.18,8.06,6.66,226312.606
550.0,564.45,4,44.3,10.0,6.69,533541.3888
1052.51,374.26,3,76.88,6.87,5.0,412388.0148
550.0,36.3,3,0.45,7.7,4.86,132458.2991
1308.37,422.95,5,66.67,8.53,7.38,507058.1517
550.0,878.77,2,62.72,4.88,1.31,137475.7105
590.02,906.82,3,75.04,6.14,3.41,209231.3155
898.96,448.71,5,12.92,8.47,6.62,531828.5757
995.06,131.62,3,21.68,6.82,4.09,188772.5549
1046.72,365.58,1,14.15,7.18,3.9,144184.616
1676.09,205.94,2,43.21,9.76,6.21,570090.1058
550.0,398.35,3,59.07,9.17,4.45,263369.584
550.0,541.91,2,67.49,6.66,4.01,155755.9859
1028.83,739.36,4,65.38,7.93,5.05,236381.0551
984.01,671.11,2,1.37,8.52,3.14,234225.3508
550.0,493.72,5,50.55,6.53,6.7,190448.0922
693.18,132.85,2,67.33,7.34,4.15,184652.8351
1019.02,715.25,3,58.16,7.01,2.05,209841.1212
1555.84,280.54,3,42.56,7.83,4.29,256654.3421
898.6,487.97,4,48.95,8.24,7.04,346383.1279
2093.21,214.02,2,2.41,7.55,3.74,270401.0649
780.1,377.87,2,82.74,5.7,4.18,135675.877
553.44,886.46,4,85.24,8.03,1.48,323789.908
1241.41,960.46,3,57.74,6.49,7.61,173493.5874
550.0,473.24,4,47.87,5.64,5.21,268744.0295
1002.88,1017.57,2,90.51,4.06,4.45,132997.0632
1092.84,972.76,3,42.65,5.73,4.21,251127.5689
696.71,1109.8,3,56.54,7.01,3.22,166249.1423
1409.85,671.34,4,30.43,8.1,5.82,288443.5405
1789.2,575.16,5,29.52,9.67,5.85,527678.7966
550.0,731.51,4,74.26,8.17,6.56,212914.6987
1346.71,560.78,3,65.61,9.74,6.17,608346.9181
550.0,300.57,3,28.63,3.98,3.88,113736.8159
1140.53,314.26,4,77.73,6.44,3.74,170579.0863
550.0,484.81,2,77.71,5.4,2.65,199494.4664
1566.17,413.19,4,9.75,6.14,4.14,576752.4502
1520.84,69.47,2,47.77,5.66,3.12,176184.984
1287.6,730.59,4,23.06,6.72,6.18,561136.6102
1440.88,234.59,3,25.91,7.95,3.68,324219.1165
1817.51,796.01,2,25.04,6.96,3.42,239318.3161
1406.02,401.06,2,10.78,6.71,5.51,329972.2498
1457.32,742.46,3,9.24,4.9,4.03,209251.238
1498.62,568.73,3,129.7,8.61,6.96,333793.7857
1181.63,512.76,4,42.98,5.35,4.26,382471.2411
1259.23,741.42,5,1.9,7.9,6.38,608409.4563
550.0,317.83,2,78.53,2.74,3.61,288145.2699
1532.97,807.16,4,28.3,7.84,5.28,714083.0738
841.15,263.56,2,71.16,5.22,3.58,170728.7881
1125.42,854.36,1,37.31,4.63,2.87,97646.83316
1238.53,427.79,3,90.67,6.8,5.44,502951.2248
1183.87,500.16,5,9.48,8.85,6.66,437886.321
724.56,657.44,2,83.92,6.21,3.17,106959.66
1164.17,353.24,1,52.9,5.51,2.55,134650.013
800.24,538.07,4,47.79,9.85,5.41,477320.8515
1786.61,586.33,3,34.16,5.86,5.42,320726.3276
707.78,892.92,3,73.75,7.62,4.17,215617.7792
1326.33,925.08,2,65.93,6.59,5.83,256768.3487
1427.45,14.46,4,40.0,8.77,5.86,597561.8821
1601.53,705.82,4,3.16,6.64,3.68,363786.1727
797.3,793.67,4,0.91,7.09,8.42,256432.41
550.0,659.46,3,67.2,7.76,6.75,287104.5116
1487.75,298.14,3,21.73,5.25,4.6,382986.1356
1299.92,344.43,3,46.94,10.0,7.84,609953.1005
550.0,747.1,3,2.05,6.91,3.72,164784.6152
626.54,1182.22,3,66.76,5.78,8.3,270220.6987
550.0,125.81,2,75.29,4.29,2.28,116809.1831
1482.85,297.09,4,45.34,10.0,9.12,691877.0097
1572.67,176.02,1,123.41,5.76,5.15,190679.4116
679.57,518.23,2,13.87,7.35,3.8,212746.8088
961.63,691.26,3,43.69,4.35,4.01,219685.3454
1032.15,485.19,3,10.89,5.77,3.9,191094.1163
1091.18,607.0,2,105.06,5.71,4.51,244632.8005
1423.76,356.87,3,28.06,9.58,7.77,576780.8894
550.0,386.65,3,72.37,5.79,2.31,135803.542
1724.17,557.18,3,87.09,6.39,8.6,465446.4607
881.16,492.47,4,65.12,10.0,8.48,458499.8035
550.0,467.19,4,55.13,6.99,1.8,339288.0054
550.0,289.13,2,18.13,5.43,3.39,120656.4199
1064.35,176.48,3,116.26,5.97,5.86,323195.0317
1607.84,744.42,4,82.91,9.18,6.61,546443.9519
1527.91,377.86,3,6.37,8.8,7.38,562266.5537
550.0,118.39,4,39.43,6.83,4.03,201588.9212
1076.92,2.04,2,82.35,3.84,5.44,283605.4848
550.0,539.29,4,65.07,6.67,4.48,163869.4855
1689.01,927.52,3,69.06,5.88,5.85,252574.0625
674.92,980.0,3,73.48,2.63,5.85,139508.8518
565.46,207.62,5,96.94,8.15,7.78,467961.8684
1743.78,792.52,3,20.03,7.07,4.68,386188.4407
768.26,326.59,2,35.25,6.25,1.6,164483.0394
1297.08,761.2,5,13.67,7.99,4.74,364356.9769
858.81,567.14,3,25.04,6.39,5.52,344078.7362
550.0,180.83,3,120.07,6.72,3.63,196032.289
965.69,657.99,4,83.45,7.95,4.97,394713.9116
550.0,28.14,3,32.37,5.93,5.31,208564.8321
733.82,440.05,3,104.19,5.8,4.6,438846.4077
564.0,195.69,4,18.27,7.45,6.04,395909.7504
1237.24,424.39,3,68.02,9.35,4.29,330299.8118
550.0,46.72,2,39.2,6.07,4.69,252942.5077
852.32,351.18,2,73.64,8.03,7.98,166518.0819
711.62,584.84,5,17.46,10.0,4.27,364861.8592
1912.38,507.06,4,27.11,10.0,6.25,398669.8832
550.0,544.76,2,71.68,2.58,3.14,144240.8553
1051.52,282.39,3,97.33,9.56,4.24,327410.5192
586.53,880.07,3,81.83,5.54,3.45,229456.1673
885.62,246.89,3,32.29,8.79,4.28,181675.5726
614.09,522.41,4,30.04,4.37,5.93,243841.9274
550.0,925.64,5,14.98,10.0,8.11,204468.4431
806.9,364.67,3,21.13,7.43,6.69,461615.7067
1324.76,591.56,3,40.36,10.0,5.61,291340.4072
1693.55,924.87,3,36.12,6.76,6.05,517884.4598
558.97,180.3,2,29.19,6.86,2.93,128107.9482
945.19,266.94,4,32.67,6.99,5.1,334203.7175
1532.61,611.52,3,75.26,5.54,4.91,429059.6586
1634.97,873.35,4,15.26,9.19,5.23,649626.5373
550.0,652.27,3,4.84,7.6,8.67,268927.7861
1002.7,1018.61,4,39.66,8.65,6.03,329232.3675
1389.32,418.03,4,43.46,10.0,5.09,298393.5383
950.91,16.56,2,34.37,2.58,2.62,238598.1583
550.0,154.05,2,55.35,4.52,5.36,174594.5713
1021.58,568.03,3,41.01,9.08,5.41,348533.4625
1058.54,28.08,2,0.27,7.55,4.84,195395.1853
832.15,582.44,2,50.42,5.04,3.88,207562.4052
748.24,109.07,3,56.47,9.69,6.94,222458.8726
550.0,15.09,5,54.53,8.07,4.06,184064.8596
550.0,40.79,3,145.37,4.31,1.28,109342.557
690.85,463.16,3,65.32,8.0,4.97,135762.7724
1761.01,453.55,2,19.79,7.28,5.54,378016.2366
550.0,570.12,3,72.2,9.51,6.05,135637.489
1046.69,157.52,3,60.58,10.0,7.1,260655.36
1282.25,1107.92,4,73.6,8.6,4.35,326517.4819
1083.33,448.53,3,43.66,7.12,4.83,315021.7668
1003.86,507.85,5,9.36,6.85,3.16,382106.8186
550.0,785.92,5,106.56,8.08,4.49,337437.9892
737.53,738.21,3,25.63,6.39,6.11,338867.9445
550.0,200.61,3,62.18,2.67,2.16,156375.4648
1241.82,352.69,3,104.92,6.07,7.54,212646.0281
1040.56,81.47,3,32.37,10.0,8.66,394191.4072
1438.6,106.4,5,11.53,9.09,6.77,410418.3467
939.05,695.47,3,94.52,5.2,6.87,434991.6789
1339.86,547.11,6,47.76,9.41,7.2,591424.2005
774.59,762.41,3,69.16,7.43,3.95,138576.4811
1929.33,647.55,4,24.92,9.81,5.29,377699.5036
1488.2,472.2,4,20.06,8.47,7.47,486386.3734
2115.54,1054.76,1,5.16,6.95,6.44,498208.2619
1066.74,438.49,3,51.99,7.2,1.98,158341.8859
550.0,529.47,3,24.53,5.2,1.83,148633.5207
826.87,578.59,4,16.14,6.83,5.49,460878.5145
1357.84,784.37,3,4.97,6.53,7.54,455430.4253
1156.97,479.93,4,95.71,6.7,2.82,282404.5476
550.0,353.03,3,16.8,5.93,3.36,113167.6128
550.0,260.87,4,0.11,6.05,2.75,206841.4109
1302.97,786.75,4,56.11,10.0,7.81,578051.277
1856.18,552.05,2,22.68,5.63,7.56,266078.998
1063.04,611.67,3,23.34,8.12,6.64,375742.0057
1038.6,773.0,2,40.42,5.06,4.14,266190.2215
1686.82,53.18,2,81.87,7.39,6.37,251463.4563
550.0,897.81,4,11.96,6.93,5.31,361506.0277
1385.14,1030.63,3,55.78,9.43,5.82,346632.8721
915.54,641.04,4,3.98,6.79,6.11,562084.7515
2233.04,603.29,3,67.79,10.0,5.45,645131.9324
1016.62,540.36,3,101.67,7.76,4.79,205880.9663
1423.75,223.78,2,23.2,5.55,6.8,363161.8753
1016.53,479.81,3,10.09,4.95,9.62,359643.3157
1153.8,708.58,4,14.71,8.82,5.13,287941.7178
834.66,422.04,2,86.36,7.24,5.67,109834.0198
631.39,692.86,4,83.85,5.88,5.85,185377.3079
550.0,201.94,3,89.17,7.78,4.14,207302.7121
817.6,451.7,4,22.64,9.18,4.03,497093.5765
983.44,230.94,4,90.16,5.92,6.26,433254.7866
1601.72,236.11,1,50.32,8.22,8.47,419409.8298
659.64,443.04,3,52.16,4.04,3.57,129334.4378
965.05,45.6,1,23.57,8.95,5.06,109940.888
1143.71,1080.91,1,13.19,5.16,5.3,111070.1369
952.63,417.99,4,6.15,7.08,4.32,406264.4939
2670.46,677.61,4,78.43,5.97,4.93,453280.3186
1175.07,175.45,4,44.08,8.58,4.79,484590.9808
550.0,134.22,1,15.1,3.83,1.27,263985.8704
912.66,888.72,4,50.58,8.23,7.33,287378.1335
550.0,130.61,2,49.05,6.09,4.85,155245.5635
550.0,39.63,4,45.43,6.35,4.54,220214.6421
1437.56,234.52,5,17.59,9.02,4.32,611797.062
1756.32,633.69,3,10.45,7.25,4.07,466229.3639
550.0,323.31,4,25.8,5.61,3.87,200768.8166
1589.14,59.83,3,35.79,7.56,7.02,295492.6005
1325.42,461.52,3,22.76,7.57,3.15,304321.73
1361.23,300.72,3,119.18,6.92,7.47,292921.509
550.0,722.38,4,38.55,5.25,3.76,142740.4811
1924.5,427.88,3,0.32,9.0,8.96,646526.0787
876.31,600.38,3,0.85,7.42,6.58,229002.2247
1000.08,429.12,3,35.94,6.16,4.67,193604.4884
1305.92,427.58,5,55.74,7.99,6.94,436066.8884
550.0,249.49,2,39.08,10.0,5.13,145605.9049
1375.64,700.64,3,72.34,6.91,7.37,584060.7653
1557.14,124.6,3,75.82,7.29,5.71,228217.1805
561.99,599.31,3,14.64,5.46,3.57,102550.9162
1542.26,991.18,3,36.64,6.68,5.2,382816.8382
1464.41,557.48,3,2.19,5.39,3.83,360527.6946
645.07,910.19,3,20.42,8.49,7.87,376483.678
586.27,468.91,4,33.13,8.54,5.77,173453.0226
1350.43,717.58,3,79.91,6.72,5.02,254639.4274
2090.48,769.54,4,9.86,10.0,3.81,483449.2151
1237.2,264.01,2,25.63,7.31,3.61,192489.5084
688.88,841.61,3,8.52,6.32,6.48,214842.9478
1002.01,755.42,4,60.79,6.24,1.75,216365.0686
1118.5,797.38,1,61.14,7.65,2.08,175080.1936
637.9,341.58,2,24.58,5.3,6.35,188820.579
1504.02,1090.01,2,31.82,6.53,4.36,227140.276
1128.66,764.03,3,30.64,5.13,9.61,409719.3827
1351.0,40.8,4,44.75,7.07,7.85,306771.0113
1157.68,820.77,3,11.92,6.35,5.82,304817.7262
550.0,304.19,4,31.83,8.21,2.91,277979.9734
550.0,572.87,3,37.22,6.1,6.89,140708.0612
947.97,430.49,4,4.52,6.66,2.87,388066.3842
550.0,899.22,2,38.94,2.66,4.04,150396.4581
1032.22,48.87,4,75.69,8.48,3.78,337620.1849
550.0,647.11,3,53.14,7.28,1.55,192523.1451
550.0,177.15,1,43.84,5.58,0.68,165582.9574
550.0,223.9,3,34.92,7.24,4.86,218624.3683
634.94,68.44,2,78.63,4.29,3.43,208333.7138
806.19,988.98,1,31.01,4.96,2.98,197878.8468
1613.59,598.58,3,51.99,6.69,7.75,465740.0164
1339.88,443.41,4,77.29,10.0,6.91,298803.5502
1384.41,805.9,2,106.78,8.76,5.21,158526.3876
842.88,448.5,3,127.47,5.31,2.66,204136.2372
1367.54,885.22,2,62.54,5.77,3.37,95470.82672
550.0,62.64,2,63.64,4.39,1.73,105223.5852
886.52,534.52,1,113.49,4.81,4.22,177609.5261
1349.32,846.47,2,38.11,8.44,7.41,284982.2862
1123.25,798.65,4,43.08,7.69,5.14,194056.4015
982.47,664.33,2,27.53,5.01,5.39,352173.3385
1034.81,1047.28,3,14.56,5.3,4.51,188994.8131
550.0,1208.95,5,39.81,10.0,6.64,458131.6722
550.0,692.51,3,31.68,7.65,5.95,234171.1958
761.99,302.17,1,11.7,6.78,3.99,144709.6254
828.24,552.66,2,73.67,6.01,3.12,297282.1405
1198.58,1100.73,3,37.5,7.33,6.93,268485.508
1230.2,300.73,4,32.61,8.39,3.4,405519.9775
923.99,358.02,3,15.02,7.71,5.26,284755.1279
550.0,925.3,2,127.83,7.39,4.19,134294.5711
2192.52,172.13,3,8.54,10.0,6.01,475486.5339
1051.25,602.87,2,14.07,9.57,6.46,245587.7622
550.0,583.93,3,13.82,7.02,3.67,130244.3485
682.66,549.44,4,115.33,6.64,3.12,114655.3387
1793.47,373.72,2,54.74,6.73,6.5,268895.1762
550.0,113.65,3,7.66,5.58,4.61,225509.6491
1053.75,357.8,3,105.75,8.41,5.08,210617.1296
820.57,775.99,3,43.55,7.82,9.08,347152.0922
550.0,446.16,2,10.29,4.6,4.56,380750.5958
774.77,314.94,4,20.7,9.86,6.33,288465.6413
736.99,146.82,3,37.11,3.09,3.99,164691.2713
550.0,184.95,1,79.8,4.59,3.49,252533.7874
1209.09,298.47,5,66.99,6.71,5.06,429661.366
1267.34,487.7,4,44.7,6.98,6.55,434904.4448
1191.88,190.24,3,79.96,2.44,2.21,180908.3476
757.63,684.49,3,1.09,5.55,6.1,354541.3626
550.0,1101.59,4,45.26,9.06,5.22,346701.7911
1360.15,301.75,2,21.62,6.57,5.4,244824.7969
1439.93,1028.95,4,69.09,9.69,6.13,388144.7625
1302.39,565.9,3,95.09,7.21,4.84,214425.1465
561.83,722.94,3,28.72,5.94,3.06,286409.3475
905.01,937.71,3,81.71,4.74,4.99,225548.965
1763.24,784.76,3,47.46,8.11,7.48,276838.4577
912.71,203.05,2,119.1,8.33,6.04,138516.6529
1913.1,529.67,4,54.32,8.88,8.91,428253.0977
1307.56,539.92,4,3.67,9.41,6.4,507185.9231
673.11,812.29,2,41.15,5.66,4.3,166591.1252
550.0,239.34,3,22.23,5.75,1.06,204657.2539
550.0,405.75,2,12.9,6.21,5.49,151676.3925
550.0,20.54,3,27.32,6.27,3.98,304359.6145
550.0,31.71,3,177.87,4.21,2.07,177858.1949
1660.73,304.76,2,26.25,9.18,4.24,384034.3736
1139.69,503.87,3,81.33,8.2,3.23,267840.791
775.64,384.8,5,110.87,6.65,4.31,372007.9195
550.0,267.23,5,54.0,7.85,5.5,374368.3765
1626.92,72.4,4,17.3,7.52,5.5,521028.8945
915.19,716.4,2,61.39,4.56,3.12,262977.1506
1001.18,568.49,4,65.49,7.51,6.21,339150.2321
733.04,145.4,4,4.15,8.26,5.96,389062.31
1488.72,410.18,2,13.65,6.67,6.32,342204.0772
1291.88,898.43,2,4.18,2.98,3.49,209318.0774
936.15,239.11,3,83.9,4.53,5.24,316473.2471
1330.07,735.41,3,45.3,8.37,3.76,301973.537
1522.56,39.91,1,105.14,3.67,1.77,113282.0931
780.97,703.17,2,36.12,6.97,2.87,319491.2253
2525.19,668.77,1,37.74,7.05,2.58,317614.7678
1069.43,624.27,2,54.85,7.9,2.91,196840.4434
2161.12,169.74,2,84.31,8.22,8.37,764946.4291
1306.01,351.62,4,18.59,6.33,5.23,553654.66
550.0,420.08,1,45.3,5.28,3.66,173719.3748
1982.9,1014.98,4,44.28,10.0,7.79,597585.9219
763.62,307.43,2,49.32,4.21,1.19,113180.9897
550.0,466.41,3,23.36,6.91,4.05,106525.0623
1968.46,159.66,4,39.59,9.73,7.4,564217.122
2063.7,686.76,3,83.97,3.7,5.46,336701.9686
944.48,360.88,3,6.06,5.99,7.88,501365.3676
1578.91,733.34,5,8.52,10.0,7.33,388050.4923
1177.71,328.97,1,49.3,4.13,0.16,204151.4319
691.76,772.17,4,52.8,6.66,3.69,362007.6996
783.15,399.04,2,83.04,3.82,5.11,200617.6149
1136.23,634.95,4,19.17,6.07,5.6,278794.3901
903.0,968.45,4,109.31,4.64,7.4,486556.1798
843.49,567.61,3,20.03,5.42,3.97,174720.5016
550.0,310.34,2,50.77,3.38,6.38,100792.618
823.43,723.64,3,5.04,8.06,5.39,195620.7025
2131.78,496.6,4,14.18,10.0,9.22,790443.2183
888.61,190.48,4,74.05,7.18,7.41,326809.4335
764.69,437.33,2,19.86,9.31,5.87,206891.4973
1024.69,386.54,4,2.49,9.62,8.7,375267.7952
1004.4,101.47,3,98.74,7.36,5.96,261564.5218
1329.39,14.21,4,54.14,4.98,4.93,393785.1708
1303.74,119.26,4,10.86,10.0,4.69,479621.8666
2114.0,820.65,4,2.54,10.0,8.02,678290.7408
1437.55,249.77,2,84.98,6.69,5.21,240714.5768
675.68,345.13,2,87.16,5.07,3.42,149978.7022
1288.28,461.43,4,57.2,10.0,7.98,311578.357
2550.32,208.0,4,77.31,9.12,5.58,606503.4716
944.88,766.44,3,48.98,6.57,3.94,320987.044
550.0,739.1,3,75.09,1.98,1.11,133722.6083
935.74,94.36,1,93.36,4.84,0.45,107491.6315
1044.95,1041.04,3,17.26,10.0,6.75,233132.906
693.49,558.93,3,21.29,3.57,4.09,167051.6335
729.98,695.67,2,49.9,2.77,2.57,124550.5489
1380.8,647.68,4,30.69,6.39,6.97,604141.8781
1003.45,734.38,3,13.69,7.42,8.6,508161.7436
550.0,149.27,3,62.67,6.78,3.76,105428.4652
1234.68,339.68,4,48.42,8.71,6.14,441196.76
550.0,32.17,1,90.33,2.76,0.03,314277.9998
1097.56,272.05,4,116.87,6.47,7.01,382139.7344
797.3,797.95,3,15.14,8.09,6.14,363575.0038
1328.73,753.97,2,72.13,3.7,1.85,119043.1142
1005.4,382.25,2,90.73,5.47,3.99,307138.8735
1431.14,642.51,5,54.06,5.79,4.44,424643.659
1055.67,445.05,4,29.45,7.05,4.16,321657.1943
550.0,447.6,1,101.9,4.19,3.72,205930.3129
1572.85,543.34,4,4.47,7.01,5.65,358070.9608
746.67,834.86,4,56.9,7.0,5.17,384970.3986
1353.38,3.59,3,50.78,9.16,5.93,498424.3949
550.0,287.07,3,38.38,5.88,2.73,176632.1144
1414.69,828.03,2,40.62,4.18,4.79,550696.1107
625.26,721.89,2,58.65,2.7,0.93,138482.0027
632.87,366.7,3,10.57,4.08,2.0,323252.7729
994.94,507.81,3,104.41,10.0,6.48,374997.0191
888.27,101.71,3,140.28,3.98,4.67,293761.9376
1205.34,457.54,5,62.31,10.0,9.8,366513.0724
1438.94,298.56,4,56.77,9.5,5.88,427688.4335
793.69,446.42,3,47.08,10.0,7.44,262745.4824
1207.69,782.23,4,51.99,8.1,4.16,467746.1389
1067.29,107.05,2,20.22,6.57,6.02,349752.9258
812.21,443.47,2,43.41,5.14,3.35,171495.9481
1120.96,287.48,3,51.16,5.27,2.21,414343.7851
1356.12,573.66,3,4.38,7.5,4.71,506658.1601
550.0,13.71,4,21.24,5.06,3.98,140569.2476
1320.89,572.21,2,55.24,1.7,5.06,249773.6916
769.16,1520.56,2,4.32,5.19,2.58,127717.4987
919.69,875.66,2,42.13,8.62,5.41,116627.4035
692.41,1059.23,3,13.62,3.86,3.96,113695.6907
1244.03,711.89,3,43.9,8.08,6.45,272577.9414
919.36,584.2,2,23.44,5.43,5.82,255152.0647
1159.37,136.99,2,12.0,8.61,6.77,139107.5279
814.83,619.33,4,13.53,8.08,4.57,532855.9444
778.73,328.2,2,73.88,5.45,2.9,186119.9462
550.0,431.24,2,44.4,4.93,4.48,161850.87
1236.71,485.91,5,73.44,9.55,7.27,803240.5875
1927.22,321.12,5,11.62,8.45,9.08,893278.6476
1295.72,226.25,2,38.45,7.87,5.23,220471.3335
550.0,748.23,2,70.55,7.06,3.51,139812.5241
1429.28,167.92,2,105.58,4.4,1.56,215469.7393
1114.19,533.56,3,49.83,7.94,7.29,204192.7232
550.0,572.0,2,27.41,6.85,5.08,188010.3433
1674.82,1220.86,6,40.42,10.0,9.63,933485.5561
550.0,559.69,2,66.33,6.45,4.09,168127.408
1007.21,363.11,2,48.97,7.0,5.77,110294.775
1409.03,223.2,2,37.16,5.46,5.37,189339.7203
1032.01,402.07,4,24.28,9.03,4.18,438473.4817
1194.44,565.41,3,3.8,9.99,5.96,556413.2707
1396.28,178.94,3,65.71,8.63,5.15,191792.6936
550.0,628.14,3,59.46,4.65,0.62,122318.6077
1917.9,339.31,2,87.0,7.54,3.85,123582.7738
759.17,303.47,3,61.69,7.11,1.09,183177.725
550.0,474.12,2,104.94,3.21,1.35,355056.4582
771.76,1333.38,2,71.26,7.38,3.0,233976.9709
1351.18,477.29,3,38.05,10.0,5.25,321069.5453
1048.34,1239.55,4,40.77,4.3,4.79,462194.2771
1166.68,754.17,3,65.09,4.42,5.15,174489.4337
1821.56,478.89,3,38.08,8.53,7.4,277318.8698
1835.88,491.31,4,95.53,7.53,5.28,545962.0806
1682.91,362.53,4,99.33,9.46,3.61,484526.5342
1571.87,791.44,3,61.04,5.37,6.14,320096.7017
1183.2,662.46,4,42.68,8.94,7.82,282289.0209
550.0,812.41,3,13.02,3.46,3.72,164522.24
550.0,342.1,1,72.02,4.61,1.3,322811.1839
565.41,17.27,4,0.27,5.39,2.57,176999.8564
1018.91,154.35,4,95.59,4.21,2.77,195394.9212
1433.84,96.84,4,48.04,8.15,6.9,792692.2739
550.0,104.1,3,31.48,4.94,6.17,344358.9229
755.25,450.26,2,0.12,6.76,1.91,386890.8628
954.8,637.42,1,60.92,6.79,4.8,118652.161
1481.34,794.84,5,82.49,9.69,5.85,479213.8492
1256.23,9.5,5,33.06,8.51,7.65,288933.766
550.0,928.82,3,17.84,7.89,4.09,211407.4124
1791.87,412.07,3,56.05,8.51,8.99,472890.0803
1433.01,646.99,3,64.14,7.34,7.06,374124.2146
1146.1,372.7,4,33.8,9.58,6.52,336706.1569
1402.17,715.93,2,67.77,8.02,6.12,392663.8886
1161.97,777.01,1,0.09,4.93,4.53,274752.55
709.6,620.74,4,135.99,5.61,6.3,221693.1649
1313.78,915.09,3,40.18,3.37,5.26,432576.2927
605.01,474.55,3,92.74,4.74,3.44,139237.1177
1689.85,194.47,3,83.27,9.09,8.25,329601.4479
1501.09,103.56,2,57.21,7.79,3.23,199969.075
1115.34,321.06,3,21.62,5.35,3.93,172557.2552
1810.08,438.51,4,104.44,9.82,10.0,939276.434
550.0,687.31,1,86.19,8.82,5.95,150555.0477
1397.05,785.28,3,28.15,3.31,2.59,387699.8519
1618.91,94.16,4,119.01,8.58,7.96,436042.4919
1225.4,740.54,3,9.14,8.2,5.26,354011.8775
1452.7,58.99,3,34.31,9.49,7.83,224003.9849
1898.58,666.38,2,3.51,8.9,5.25,308965.5601
2167.29,119.79,3,11.65,8.85,8.45,441105.0733
550.0,546.45,2,45.95,5.29,3.44,183263.5271
1753.46,620.32,4,43.69,9.12,8.52,461870.3293
1297.26,524.32,5,47.93,6.38,4.1,325140.5748
890.0,235.71,5,26.18,10.0,5.54,446114.0807
1191.94,343.99,3,37.49,6.72,4.85,241602.6037
558.0,337.52,4,27.03,5.53,6.11,207975.2291
550.0,459.52,2,81.78,7.41,5.86,271942.7666
1186.8,800.46,5,91.88,9.52,3.64,321821.2618
972.33,516.19,3,9.35,5.99,6.77,478728.7203
1082.65,792.37,3,21.04,6.88,5.7,350380.8319
1654.8,136.9,4,73.35,10.0,4.75,516902.3827
1199.97,736.36,3,64.19,8.49,4.77,305321.266
1148.28,504.35,3,107.73,5.64,1.67,312887.1419
1724.22,488.82,4,57.64,10.0,6.52,283571.5975
550.0,586.95,4,45.52,5.97,1.3,209285.2461
812.41,357.7,3,35.37,7.19,3.32,170417.2644
1487.34,531.51,3,46.9,3.86,3.06,400707.8397
1068.87,1202.95,3,26.39,5.54,5.17,307377.3826
569.55,705.66,3,83.09,3.53,2.04,123038.9836
923.61,436.96,4,54.09,10.0,5.95,328263.1244
1519.25,355.87,4,39.18,5.42,5.65,422216.4882
810.68,620.52,2,11.71,4.2,1.31,150907.6334
1956.56,439.89,3,41.45,9.03,7.83,422578.4358
1166.46,520.05,3,47.6,5.75,6.69,358034.3549
1435.76,646.76,3,30.95,3.06,1.5,225360.6897
962.64,204.86,2,25.58,7.81,1.49,132976.4748
1801.97,816.78,3,42.65,7.3,5.21,502261.871
635.61,474.76,3,2.56,6.98,4.24,230091.0023
632.37,804.15,3,19.22,6.82,3.03,236275.3324
645.62,451.04,3,42.16,6.66,4.89,178729.4383
1888.4,506.26,4,92.12,10.0,8.03,484487.3022
762.97,778.49,5,7.04,7.45,6.3,283083.6431
1478.67,155.35,4,20.5,8.26,7.07,445151.1716
1556.62,906.76,3,116.44,6.48,5.11,364840.3267
1177.78,246.38,4,32.57,5.55,5.62,476500.8692
1009.88,1151.39,3,2.43,6.14,6.75,373180.0435
1083.43,514.85,4,20.74,5.97,5.55,338005.573
550.0,76.17,3,94.45,4.99,2.47,126945.9536
550.0,578.78,4,109.14,6.92,4.23,225754.0051
651.19,285.4,3,33.06,6.42,3.11,127257.9956
550.0,257.76,4,66.89,8.96,2.62,314770.5371
550.0,560.02,1,108.95,5.63,3.37,146346.0614
672.46,292.67,2,138.06,4.47,2.68,152547.8006
1772.17,479.68,3,72.16,7.19,5.77,616912.2781
588.65,577.26,3,53.95,7.4,5.03,247938.1754
714.95,437.41,2,26.98,5.54,0.87,149019.5725
601.72,651.21,4,133.43,7.86,6.75,127225.9931
1368.0,398.5,5,35.91,5.94,5.86,413490.4371
1872.27,591.54,5,93.93,9.95,7.82,694486.5215
1417.6,368.56,2,29.63,5.95,4.39,251297.1141
760.03,591.83,5,57.29,8.04,4.03,626317.161
793.3,648.22,3,47.64,7.77,5.33,160221.4031
570.62,215.78,3,39.43,7.37,5.63,276244.1398
1204.83,286.99,4,4.89,7.68,6.31,290923.8511
